userId,movieId,rating,timestamp,label,user_idx,movie_idx
241,4235,5.0,1446671118,1,240,3302
220,8341,3.5,1111498444,0,219,5551
668,5527,2.0,1072560646,0,667,4182
308,4973,4.0,1233208464,1,307,3832
130,24,1.0,996626318,0,129,23
628,3809,3.0,1112466070,0,627,2990
387,520,4.5,1301317439,1,386,460
369,1912,4.0,951020554,1,368,1475
399,1627,3.0,945154077,0,398,1295
54,1032,3.5,1146966223,0,53,832
405,68358,4.5,1296441484,1,404,7959
410,2133,3.5,1133451165,0,409,1680
413,114760,3.5,1428103875,0,412,9869
353,317,3.0,844639778,0,352,275
569,46530,1.5,1245982649,0,568,6939
123,585,3.5,1155480426,0,122,513
218,5502,4.0,1258390735,1,217,4168
44,541,4.5,1225238909,1,43,480
354,7451,3.5,1131399658,0,353,5311
546,3247,4.0,1036015857,1,545,2569
240,2195,5.0,1007877448,1,239,1740
283,1333,3.0,868266803,0,282,1075
619,5225,4.5,1445257356,1,618,3998
369,3263,4.0,953444155,1,368,2585
122,4148,2.0,1024805856,0,121,3239
506,590,3.5,1175243282,0,505,518
458,1913,4.0,938853043,1,457,1476
251,1367,4.0,1363372900,1,250,1102
540,485,2.0,1241713492,0,539,426
188,372,4.0,879101941,1,187,328
147,3882,5.0,986111365,1,146,3042
403,2291,4.0,1222682336,1,402,1803
128,2860,4.0,1269626063,1,127,2271
387,1370,4.0,1369600742,1,386,1103
668,2209,3.0,1262040100,0,667,1752
299,81591,5.0,1308599703,1,298,8602
428,1876,4.0,1105416660,1,427,1446
224,3105,4.5,1390064650,1,223,2471
385,7348,5.0,1094777604,1,384,5262
661,104,3.0,866410051,0,660,94
310,3160,3.5,1092226966,0,309,2513
28,260,5.0,884098038,1,27,227
114,4878,3.5,1452130462,0,113,3772
469,1177,3.0,865437501,0,468,935
71,2288,4.0,1063749652,1,70,1800
451,173,2.5,1131346437,0,450,148
607,1711,4.0,983518391,1,606,1354
241,6880,0.5,1446919001,0,240,4954
69,1527,5.0,1121284845,1,68,1224
164,91485,4.0,1440812212,1,163,9054
475,4065,3.0,1384799922,0,474,3183
354,2959,4.0,965328674,1,353,2350
354,3502,3.0,1017843538,0,353,2762
549,5954,3.5,1216529726,0,548,4411
232,44729,3.5,1277413420,0,231,6855
607,1211,4.0,974790941,1,606,965
461,368,4.0,1242374409,1,460,324
468,3719,4.0,965671749,1,467,2919
586,3037,4.0,1397071113,1,585,2411
90,3973,1.0,974602850,0,89,3106
352,5163,1.0,1047707662,0,351,3962
668,7010,3.5,1276941677,0,667,5040
575,40629,3.0,1153148662,0,574,6712
600,2085,4.0,1018672920,1,599,1635
266,736,5.0,841655751,1,265,616
668,6281,2.5,1063497204,0,667,4593
130,1396,3.0,1017009752,0,129,1127
510,1405,4.0,1217320099,1,509,1133
627,26400,3.0,1237937884,0,626,6065
579,608,4.0,881064399,1,578,532
32,1208,5.0,903226703,1,31,962
235,3301,2.0,956094198,0,234,2610
44,1215,3.0,1225237688,0,43,969
544,1393,4.0,945032514,1,543,1124
502,1917,4.0,1062968248,1,501,1479
87,48142,2.0,1173622726,0,86,7023
223,1132,5.0,948941142,1,222,912
668,72380,1.0,1273304209,0,667,8166
71,2501,3.5,1063749845,0,70,1990
586,223,4.0,1397069095,1,585,193
331,4519,3.5,1138983755,0,330,3505
310,920,3.5,1092861837,0,309,735
414,2707,5.0,1032191444,1,413,2151
98,1347,4.0,955174747,1,97,1085
166,1136,4.0,1439761978,1,165,915
88,585,3.5,1195682713,0,87,513
419,318,4.0,1447594738,1,418,276
224,1196,4.5,1420827450,1,223,951
600,434,1.0,1018672661,0,599,378
129,161,2.0,832594434,0,128,137
615,3102,4.0,955126642,1,614,2468
668,1912,2.5,1062043004,0,667,1475
409,1196,5.0,1292612338,1,408,951
65,442,3.0,835490670,0,64,386
235,4,4.0,953850350,1,234,3
179,4397,1.0,1086594203,0,178,3417
666,2580,4.0,1021278899,1,665,2052
650,3248,4.0,965504233,1,649,2570
668,5004,2.0,1028258510,0,667,3859
571,494,3.0,859156050,0,570,435
156,414,3.0,885584054,0,155,359
413,101088,4.0,1380522068,1,412,9438
255,4992,2.5,1174416929,0,254,3849
157,1954,3.0,916673439,0,156,1511
592,858,5.0,1447968467,1,591,690
224,112183,5.0,1428042646,1,223,9793
268,44665,2.5,1227220556,0,267,6852
286,56174,3.0,1437596671,0,285,7438
386,1198,3.0,1223298244,0,385,953
66,1442,3.0,961686631,0,65,1162
399,1382,2.0,945150818,0,398,1115
668,8876,1.5,1216665328,0,667,5765
28,786,2.0,884098514,0,27,647
224,4438,4.5,1442810558,1,223,3445
451,34437,4.5,1168987063,1,450,6586
519,2463,4.5,1446449847,1,518,1960
60,2502,4.5,1162940962,1,59,1991
303,1654,3.0,976135733,0,302,1314
50,951,4.0,905249920,1,49,765
128,1246,4.0,1311880660,1,127,998
106,122882,4.0,1440860946,1,105,9963
309,49272,3.5,1293926082,0,308,7081
164,1610,4.5,1440964013,1,163,1281
555,366,5.0,875314798,1,554,322
334,539,4.0,845388731,1,333,478
348,80463,4.0,1311171120,1,347,8544
402,590,3.0,1172442060,0,401,518
160,1200,5.0,902696180,1,159,955
575,3588,2.0,1189430753,0,574,2823
335,68237,3.0,1303498187,0,334,7953
87,1584,2.5,1173622034,0,86,1256
474,4973,5.0,1323047116,1,473,3832
428,5507,3.0,1105416824,0,427,4172
113,1394,3.5,1209266339,0,112,1125
62,4489,3.0,1267576996,0,61,3479
668,1484,2.5,1092852957,0,667,1193
255,7701,2.5,1174418719,0,254,5368
160,1621,4.0,903571605,1,159,1290
607,5309,1.0,1019952246,0,606,4044
156,1359,4.0,892223034,1,155,1097
130,1080,4.0,996627759,1,129,870
381,253,3.0,844074480,0,380,220
352,1997,5.0,1006557672,1,351,1551
128,1,3.0,1262377920,0,127,0
213,2294,4.0,1129881852,1,212,1805
107,2724,2.0,958173673,0,106,2167
274,653,3.0,892802683,0,273,562
607,1653,4.0,974707152,1,606,1313
146,474,5.0,944928177,1,145,417
253,6188,3.5,1353774434,0,252,4534
160,1350,3.0,902696937,0,159,1088
400,1204,4.0,1124485281,1,399,959
338,3871,4.0,969761631,1,337,3036
244,915,4.0,953170852,1,243,730
220,3793,3.5,1111994562,0,219,2979
275,6539,3.0,1136710731,0,274,4752
387,110,3.5,1416699653,0,386,98
268,1907,3.0,1227218942,0,267,1471
249,724,3.0,1311817358,0,248,608
299,64614,5.0,1290571805,1,298,7819
245,529,5.0,834948621,1,244,469
192,527,5.0,1002132675,1,191,467
283,326,4.0,868264327,1,282,283
291,1127,3.0,967487214,0,290,907
60,7888,2.5,1162941499,0,59,5433
560,2826,4.0,1067533940,1,559,2247
614,1591,4.0,1415078921,1,613,1263
232,58103,4.0,1277408594,1,231,7507
575,79203,3.5,1279736897,0,574,8477
303,377,3.0,976733450,0,302,333
668,49957,2.5,1185648145,0,667,7115
561,1957,5.0,948001757,1,560,1514
399,32,4.0,945150956,1,398,31
168,1393,5.0,1159410561,1,167,1124
213,1394,3.0,1111501918,0,212,1125
471,543,3.0,972783463,0,470,482
87,913,4.5,1173620129,1,86,728
169,63,1.0,857626452,0,168,58
63,63436,2.0,1299951807,0,62,7791
558,1029,2.0,841574625,0,557,829
455,4995,3.5,1107194471,0,454,3852
164,5669,2.0,1440963660,0,163,4265
210,1748,5.0,1045510371,1,209,1373
286,4725,4.5,1437596635,1,285,3667
567,2416,2.0,1129535390,0,566,1915
530,194,4.0,945044049,1,529,167
627,3265,5.0,1237932661,1,626,2587
627,1573,4.5,1237934817,1,626,1251
499,3812,5.0,1277424690,1,498,2993
614,5418,5.0,1415080579,1,613,4109
405,110,4.5,1296442941,1,404,98
310,27432,3.5,1154516559,0,309,6225
63,6957,5.0,1299951598,1,62,4998
347,68157,4.0,1274980892,1,346,7949
71,5528,3.5,1063749687,0,70,4183
575,3072,4.0,949754604,1,574,2442
422,262,4.0,1071634526,1,421,229
218,2088,3.5,1255804941,0,217,1638
411,296,5.0,833711421,1,410,257
224,165,4.0,1390026682,1,223,141
29,552,3.0,836820778,0,28,491
218,34143,2.0,1255811429,0,217,6563
164,350,4.0,1440813847,1,163,307
255,3827,4.0,1174416574,1,254,3005
566,4886,4.5,1381620810,1,565,3776
35,663,5.0,860344540,1,34,568
157,110,4.0,916673328,1,156,98
668,55373,4.0,1361284790,1,667,7387
235,16,3.0,953677830,0,234,15
376,296,5.0,942187194,1,375,257
365,2123,1.0,1062894493,0,364,1673
597,3715,3.0,965154608,0,596,2916
296,154,4.0,1085800292,1,295,130
668,5945,3.5,1056510254,0,667,4405
250,223,4.5,1107161007,1,249,193
499,296,5.0,1278289433,1,498,257
144,1207,5.0,1242184947,1,143,961
460,1200,5.0,1130272121,1,459,955
179,590,1.5,1056713435,0,178,518
220,3418,3.0,1111995195,0,219,2692
410,2060,2.5,1144958509,0,409,1611
422,785,1.5,1063251925,0,421,646
164,97860,4.0,1440812438,1,163,9319
2,260,4.0,859047004,1,1,227
180,44195,4.5,1180912805,1,179,6833
362,64839,3.5,1270903245,0,361,7824
575,4211,3.0,984416947,0,574,3281
475,4816,4.0,1398274923,1,474,3734
190,480,3.0,840451038,0,189,422
130,1374,2.0,941898174,0,129,1107
62,55765,3.0,1267425995,0,61,7411
327,5618,5.0,1167368592,1,326,4231
22,2012,2.5,1111573437,0,21,1565
224,95313,1.5,1428042528,0,223,9220
575,26394,3.5,1182293039,0,574,6063
501,4979,5.0,1042989962,1,500,3838
157,1196,5.0,916672821,1,156,951
575,58,2.0,949702129,0,574,53
289,93840,3.0,1446724473,0,288,9150
218,2787,5.0,1255817283,1,217,2216
164,2805,3.0,1440962807,0,163,2234
473,275,1.0,836973451,0,472,241
310,6417,2.5,1140790796,0,309,4675
218,2696,4.0,1258134927,1,217,2142
392,69844,4.5,1281452136,1,391,8030
44,3499,1.0,1225239595,0,43,2759
569,3421,4.0,1245982227,1,568,2694
135,966,4.0,891655323,1,134,779
488,2315,1.0,910638903,0,487,1821
179,3505,2.5,1082808932,0,178,2765
485,2541,3.0,1028843682,0,484,2021
109,2734,3.0,971092636,0,108,2177
607,4008,3.0,975100366,0,606,3136
32,1097,5.0,903794542,1,31,887
402,5093,2.0,1199569939,0,401,3916
283,1196,3.0,868265497,0,282,951
38,64983,2.0,1407899809,0,37,7828
224,1214,4.5,1390026913,1,223,968
74,48,1.5,1112224953,0,73,45
668,1132,4.0,1025850296,1,667,912
242,891,1.0,945675586,0,241,708
232,68237,4.0,1299111825,1,231,7953
428,208,2.5,1105416841,0,427,179
109,1673,4.0,971087308,1,108,1328
668,1482,2.0,1183778031,0,667,1191
296,2991,3.0,1085800116,0,295,2377
451,8633,4.0,1131750585,1,450,5654
113,122886,5.0,1451517036,1,112,9964
211,25999,3.0,1138403038,0,210,5942
633,3527,4.0,1135045876,1,632,2781
118,7153,4.0,1075155584,1,117,5148
398,2019,5.0,939779217,1,397,1572
396,1089,5.0,1449803294,1,395,879
113,91630,3.0,1341972159,0,112,9063
607,3262,4.0,977942952,1,606,2584
146,3088,4.0,944928323,1,145,2454
81,596,3.0,976285625,0,80,523
228,5481,4.0,1141172455,1,227,4155
668,5878,4.0,1086962661,1,667,4373
668,79702,0.5,1305128219,0,667,8505
589,54286,5.0,1420582653,1,588,7314
668,98296,2.5,1362548778,0,667,9348
174,53125,1.5,1276658897,0,173,7261
128,60941,2.5,1262995888,0,127,7682
109,3826,3.0,1028731496,0,108,3004
285,3176,4.0,974036560,1,284,2525
559,1193,5.0,1012186532,1,558,949
110,3785,3.0,992252170,0,109,2971
164,3702,4.5,1440964627,1,163,2905
438,8376,3.0,1224531721,0,437,5564
499,72378,2.5,1278289238,0,498,8165
255,1945,4.0,1174417834,1,254,1502
409,3471,3.5,1292614651,0,408,2738
32,1291,5.0,903752078,1,31,1043
575,68324,2.5,1254849698,0,574,7957
453,879,3.0,859303176,0,452,701
378,2762,5.0,957661464,1,377,2197
567,1343,3.5,1129523066,0,566,1081
597,1393,4.0,965788623,1,596,1124
460,8614,4.0,1130308735,1,459,5644
134,786,3.0,862764041,0,133,647
308,1961,4.0,1233208752,1,307,1518
575,3481,4.0,973009580,1,574,2747
204,2710,3.0,1159882404,0,203,2154
60,8610,2.0,1162941658,0,59,5641
334,329,3.0,845388588,0,333,286
179,838,3.0,1089371644,0,178,677
352,3967,3.0,1006559642,0,351,3101
275,8695,4.0,1136711038,1,274,5683
236,2105,3.0,1120082569,0,235,1655
66,1393,3.0,961688512,0,65,1124
413,4007,3.5,1379077751,0,412,3135
109,3793,4.0,984403217,1,108,2979
516,1036,3.0,1001472060,0,515,836
598,1214,4.0,1270497348,1,597,968
616,6,3.5,1259879790,0,615,5
458,89,3.0,953241563,0,457,82
458,1441,4.0,975731912,1,457,1161
13,20,3.5,1215872228,0,12,19
261,910,3.5,1138113676,0,260,725
422,1214,3.5,1080775445,0,421,968
213,587,4.0,1129881167,1,212,515
488,2154,2.0,910638708,0,487,1701
487,2616,0.5,1199648153,0,486,2078
402,6888,2.0,1172481469,0,401,4961
376,1965,4.0,942188475,1,375,1522
469,1296,4.0,865437501,1,468,1047
330,1086,5.0,1021830202,1,329,876
543,550,4.0,995889686,1,542,489
87,48516,4.5,1173621740,1,86,7042
390,253,5.0,828804252,1,389,220
192,49910,4.5,1187303583,1,191,7113
163,527,4.5,1208687318,1,162,467
578,1366,4.0,858656163,1,577,1101
600,107,4.0,1018672685,1,599,96
668,88810,3.5,1341148780,0,667,8908
387,1148,4.5,1334966115,1,386,918
309,3697,4.0,1293923438,1,308,2900
575,1097,3.0,939925666,0,574,887
668,1094,3.5,1098131740,0,667,884
650,1031,5.0,965517314,1,649,831
668,41425,4.0,1156202541,1,667,6733
175,3471,5.0,974835655,1,174,2738
590,42725,4.0,1243812897,1,589,6778
239,592,3.0,841755737,0,238,519
585,296,5.0,847807817,1,584,257
607,5021,4.0,1009944862,1,606,3871
597,3394,3.0,965119195,0,596,2672
30,1387,4.0,1292690314,1,29,1118
176,919,3.0,965402850,0,175,734
572,765,3.0,855516782,0,571,635
451,2723,3.5,1131346499,0,450,2166
179,6566,2.5,1077162057,0,178,4768
180,588,3.0,1180846199,0,179,516
451,5669,4.0,1130471634,1,450,4265
109,5445,5.0,1050418522,1,108,4128
359,2318,5.0,1401325290,1,358,1823
458,2011,2.0,975731612,0,457,1564
113,2762,3.5,1209263584,0,112,2197
607,2232,2.0,974716002,0,606,1761
349,349,3.0,834660888,0,348,306
578,1318,3.0,858656445,0,577,1062
213,8636,4.5,1112606966,1,212,5656
192,2881,4.5,1059406053,1,191,2290
177,5283,2.0,1074053384,0,176,4026
224,1274,4.0,1359000082,1,223,1026
575,26838,3.5,1174485309,0,574,6162
259,3823,4.5,1079617170,1,258,3001
94,7022,3.5,1169272461,0,93,5050
24,1587,4.0,963472893,1,23,1259
591,44199,4.5,1281883800,1,590,6835
567,4489,4.0,1129527773,1,566,3479
668,92214,2.0,1325860426,0,667,9094
475,1377,3.5,1305329403,0,474,1110
668,8617,2.0,1089403893,0,667,5647
558,288,3.0,841216065,0,557,250
481,2797,3.0,938872194,0,480,2226
88,1377,4.0,1182209438,1,87,1110
118,5438,3.0,1045003195,0,117,4122
220,1092,3.5,1111995444,0,219,882
575,1273,3.0,949754604,0,574,1025
255,1,4.0,1174414865,1,254,0
244,586,3.0,953170157,0,243,514
647,102033,4.0,1451786650,1,646,9466
413,85179,4.0,1305335288,1,412,8745
575,26587,4.0,1260802182,1,574,6109
63,52281,3.5,1299620861,0,62,7211
530,4765,4.5,1105156111,1,529,3695
283,480,3.0,868266103,0,282,422
403,3727,4.0,1225993069,1,402,2924
575,2177,3.0,983302350,0,574,1722
123,8641,2.0,1155480950,0,122,5660
354,4448,4.0,1028160124,1,353,3454
172,1721,5.0,1298264380,1,171,1359
403,71379,2.5,1290723294,0,402,8107
607,2355,3.0,977938102,0,606,1856
357,2605,2.0,951239438,0,356,2068
128,3704,2.5,1419197267,0,127,2907
255,2555,2.5,1174418896,0,254,2033
501,1729,5.0,1042990821,1,500,1363
300,2794,3.0,942969476,0,299,2223
668,1277,3.0,1091976986,0,667,1029
615,1129,4.0,955126863,1,614,909
668,4186,3.0,1025854921,0,667,3263
24,942,5.0,963467549,1,23,756
354,104,1.0,1017842940,0,353,94
104,111,3.0,836834599,0,103,99
105,474,3.0,857736478,0,104,417
451,3897,4.0,1130472780,1,450,3051
177,2329,4.0,1074042762,1,176,1833
232,39398,3.5,1289860159,0,231,6685
599,83134,4.5,1424811346,1,598,8665
32,2051,4.0,903226239,1,31,1602
104,454,4.0,836834527,1,103,398
255,489,2.0,1174416813,0,254,430
347,2763,4.0,1274978663,1,346,2198
232,1215,2.5,1277404132,0,231,969
359,778,5.0,1401325724,1,358,639
402,79185,2.5,1287848855,0,401,8476
405,4306,4.0,1296705412,1,404,3352
461,3701,3.5,1193065601,0,460,2904
21,6807,4.0,1428014145,1,20,4914
422,6867,3.5,1071611871,0,421,4946
475,969,4.0,1404660474,1,474,782
180,8528,3.5,1180913193,0,179,5609
505,509,3.0,965681938,0,504,449
179,2144,2.0,1056711367,0,178,1691
611,3424,3.0,1368127676,0,610,2697
409,45499,2.0,1292705657,0,408,6902
80,56782,4.0,1253152437,1,79,7460
451,1033,3.0,1130813945,0,450,833
128,54648,3.0,1269563551,0,127,7324
224,1394,3.5,1390027360,0,223,1125
458,1092,4.0,953242046,1,457,882
557,322,3.5,1284928408,0,556,280
381,588,1.0,844074329,0,380,516
575,7324,2.5,1078752971,0,574,5249
310,2412,2.0,1092251368,0,309,1911
575,58154,2.5,1215464040,0,574,7512
118,2011,3.0,1045088433,0,117,1564
607,1036,4.0,974785053,1,606,836
422,3253,4.0,1063252528,1,421,2575
512,2616,0.5,1254430040,0,511,2078
341,1674,4.0,956685558,1,340,1329
399,2890,3.0,945155271,0,398,2298
563,5989,4.0,1112206167,1,562,4436
151,608,4.0,864684296,1,150,532
254,296,4.0,1354258666,1,253,257
104,198,3.0,836836017,0,103,170
458,41285,3.5,1139080136,0,457,6731
607,5225,5.0,1021410355,1,606,3998
310,54999,3.0,1200243879,0,309,7347
213,500,2.0,1111501641,0,212,441
458,2671,3.0,1083574433,0,457,2122
160,86,4.0,901155199,1,159,79
575,1270,4.0,939916348,1,574,1022
328,1641,3.0,1256102495,0,327,1302
177,2141,2.5,1074045998,0,176,1688
451,3950,4.5,1131361137,1,450,3087
203,499,5.0,955136265,1,202,440
228,6,3.5,1124124680,0,227,5
458,39414,3.5,1135445982,0,457,6686
310,2352,3.5,1091956373,0,309,1853
668,7840,3.0,1084507676,0,667,5423
189,4380,3.5,1170025385,0,188,3402
475,2088,2.0,1408187744,0,474,1638
460,5602,5.0,1130301704,1,459,4221
382,5418,5.0,1322871666,1,381,4109
622,57528,4.0,1449578406,1,621,7486
381,165,4.0,844074329,1,380,141
57,79592,4.0,1305497852,1,56,8497
460,6996,3.0,1130308513,0,459,5029
62,92,3.5,1267564828,0,61,84
63,1687,4.0,1299620989,1,62,1339
402,51412,1.5,1193997052,0,401,7175
567,1639,0.5,1129522632,0,566,1301
224,65261,4.5,1390094345,1,223,7846
108,349,5.0,944963619,1,107,306
602,1214,4.5,1105451195,1,601,968
494,1777,3.5,1328296304,0,493,1390
309,27728,3.0,1293926719,0,308,6266
607,2124,4.0,977937695,1,606,1674
18,5956,2.5,1108296996,0,17,4413
62,2841,3.0,1269755404,0,61,2259
289,51255,4.5,1446724170,1,288,7170
308,6323,3.0,1233351531,0,307,4623
62,356,4.0,1267576668,1,61,313
192,2080,4.0,1059403065,1,191,1630
375,1962,4.0,1046188861,1,374,1519
409,1100,0.5,1292607951,0,408,889
140,356,5.0,847402763,1,139,313
230,54286,4.0,1192688841,1,229,7314
458,3145,3.0,975780532,0,457,2500
402,3703,3.5,1172440019,0,401,2906
242,1265,4.0,944902296,1,241,1017
130,1371,4.0,941904491,1,129,1104
141,58376,5.0,1267833678,1,140,7531
309,4343,3.0,1293928734,0,308,3377
310,2706,2.5,1092861130,0,309,2150
419,3578,5.0,1447585018,1,418,2818
428,89,4.0,1105416465,1,427,82
