userId,movieId,rating,timestamp,label,user_idx,movie_idx
425,1912,4.0,1077442822,1,424,1475
156,1345,4.0,886547665,1,155,1083
493,2916,3.5,1218333354,0,492,2314
546,3948,2.0,1036014302,0,545,3085
162,380,3.0,836675188,0,161,336
240,3996,5.0,1007876283,1,239,3126
636,11,5.0,939630926,1,635,10
89,47,2.0,1328925204,0,88,44
399,62,4.0,945155538,1,398,57
647,103042,3.0,1451787132,0,646,9508
164,1302,4.5,1440964552,1,163,1053
122,662,3.0,1024806032,0,121,567
102,2723,3.0,975430315,0,101,2166
128,79592,4.0,1298753391,1,127,8497
475,81229,3.5,1371797697,0,474,8586
268,1047,1.0,1227217447,0,267,845
179,361,1.5,1082808827,0,178,317
590,367,3.5,1243813034,0,589,323
68,1834,3.0,913756917,0,67,1420
232,3033,4.0,1277944644,1,231,2407
600,1198,4.0,969754384,1,599,953
405,78160,4.5,1296440731,1,404,8423
336,2394,3.0,1247156993,0,335,1894
205,235,4.0,839438843,1,204,204
600,2987,5.0,1018672312,1,599,2373
410,3639,3.0,1146160919,0,409,2859
286,110,5.0,1437596587,1,285,98
130,1080,4.0,996627759,1,129,870
399,1912,5.0,945152890,1,398,1475
61,6242,3.5,1058833820,0,60,4568
536,79,3.0,860417812,0,535,72
438,88,3.5,1224531710,0,437,81
668,103980,3.0,1392443217,0,667,9557
591,5349,3.0,1281883398,0,590,4067
403,2405,1.5,1222301152,0,402,1904
607,1608,3.0,974711302,0,606,1279
177,1866,1.0,1074054735,0,176,1439
33,1673,5.0,1009740701,1,32,1328
539,1552,2.0,1033519693,0,538,1241
447,4993,2.0,1444583960,0,446,3850
475,31410,4.0,1313987030,1,474,6364
484,5541,2.5,1308770103,0,483,4192
115,168,0.5,1364195365,0,114,143
2,62,5.0,859046896,1,1,57
527,520,3.0,838824178,0,526,460
244,2616,2.0,953169695,0,243,2078
561,527,5.0,948000228,1,560,467
109,2524,3.0,940495909,0,108,2007
563,2918,3.5,1112209498,0,562,2316
107,1845,4.0,958157025,1,106,1426
668,151,3.5,1243664015,0,667,127
535,59784,3.0,1432619349,0,534,7612
33,1307,5.0,1009740868,1,32,1058
362,355,1.0,1270901535,0,361,312
118,1573,5.0,1045086884,1,117,1251
157,1391,3.0,916673165,0,156,1122
303,3364,3.0,976056704,0,302,2651
475,142562,3.5,1448056412,0,474,10107
527,588,3.0,838823369,0,526,516
451,1036,4.5,1130495588,1,450,836
64,48780,2.5,1193288959,0,63,7061
340,364,2.0,836737830,0,339,320
299,53464,1.0,1290573132,0,298,7279
567,5418,3.0,1129523128,0,566,4109
434,1233,4.5,1241493032,1,433,986
46,1208,5.0,954566912,1,45,962
614,79132,5.0,1416813193,1,613,8473
547,235,3.0,835255808,0,546,204
164,33794,4.5,1440964450,1,163,6536
63,60072,2.5,1299773863,0,62,7632
164,529,5.0,1440813911,1,163,469
580,8131,4.5,1209635363,1,579,5497
161,2716,1.0,1446722848,0,160,2159
413,99912,3.5,1386335292,0,412,9395
164,3275,5.0,1440962701,1,163,2597
428,4232,0.5,1105416701,0,427,3299
659,16,3.0,1394688272,0,658,15
156,393,3.0,886548146,0,155,349
30,2371,0.5,1292639458,0,29,1872
567,2382,0.5,1129536011,0,566,1883
415,4874,4.5,1341532994,1,414,3769
567,5630,4.0,1129534987,1,566,4238
137,60069,4.0,1227412727,1,136,7631
546,1831,2.0,1036014952,0,545,1418
668,61449,3.0,1325206386,0,667,7724
642,105653,3.0,1439771986,0,641,9620
88,2710,4.0,1143594711,1,87,2154
38,109487,4.0,1420625787,1,37,9725
177,4844,1.0,1074056094,0,176,3749
202,2858,4.5,1174785703,1,201,2269
575,2796,2.0,949754727,0,574,2225
422,4370,0.5,1063254245,0,421,3397
469,450,4.0,865534237,1,468,394
228,3981,3.5,1141170373,0,227,3112
198,1088,4.0,959476023,1,197,878
422,1617,3.5,1071634531,0,421,1287
575,45447,3.0,1165933327,0,574,6901
544,1270,5.0,945034886,1,543,1022
560,5247,4.0,1067533871,1,559,4010
461,6731,4.0,1179880766,1,460,4867
450,497,5.0,835226877,1,449,438
560,2879,4.0,1067530931,1,559,2288
575,3467,4.0,953379897,1,574,2734
89,53912,3.0,1328925009,0,88,7290
444,537,3.0,833535024,0,443,476
458,7023,4.0,1195564868,1,457,5051
29,466,3.0,836820977,0,28,409
668,42009,0.5,1146294860,0,667,6756
668,78757,3.5,1278004610,0,667,8456
461,8371,2.5,1193065626,0,460,5561
423,356,4.5,1087859700,1,422,313
168,8622,4.0,1159410177,1,167,5649
450,161,4.0,855741243,1,449,137
458,27376,4.0,1256103712,1,457,6219
610,40815,3.0,1303104642,0,609,6716
107,1961,4.0,958159775,1,106,1518
383,4022,4.0,1214210769,1,382,3149
575,2826,2.0,948634028,0,574,2247
458,26290,2.5,1430651909,0,457,6028
399,1892,3.0,945154353,0,398,1459
352,908,4.0,1006316482,1,351,723
156,172,3.0,885585375,0,155,147
109,2875,3.0,971097021,0,108,2284
140,1407,3.0,854440376,0,139,1135
402,6156,2.0,1172480908,0,401,4512
615,2781,1.0,955124672,0,614,2213
405,72998,4.0,1296441587,1,404,8207
195,32587,4.5,1250058555,1,194,6460
557,2019,5.0,1284927702,1,556,1572
194,5296,3.5,1364055792,0,193,4035
224,48877,1.0,1444708953,0,223,7066
575,1589,4.0,939810553,1,574,1261
162,161,4.0,836675336,1,161,137
659,81845,4.5,1394644200,1,658,8619
5,2762,3.5,1303501080,0,4,2197
160,2009,5.0,902696459,1,159,1562
247,111921,3.5,1451124946,0,246,9785
567,3081,3.5,1129522915,0,566,2449
461,7438,3.5,1334188383,0,460,5302
366,4993,4.0,1084996823,1,365,3850
303,110,3.0,975171602,0,302,98
275,5299,3.0,1136702326,0,274,4038
180,46723,4.0,1181014796,1,179,6949
463,955,4.5,1274471031,1,462,769
668,91134,3.0,1328768063,0,667,9042
583,1225,4.0,978425905,1,582,979
448,296,3.5,1439418301,0,447,257
274,1304,2.0,892802030,0,273,1055
267,104,1.0,968988508,0,266,94
337,95,3.0,962606543,0,336,87
575,1653,4.0,939808323,1,574,1313
668,4210,4.0,1025888951,1,667,3280
386,33834,3.0,1223160851,0,385,6543
668,96815,1.0,1349370975,0,667,9274
172,3555,1.0,1298263488,0,171,2803
548,593,4.0,953597266,1,547,520
104,16,3.0,836834993,0,103,15
180,3552,3.5,1180920526,0,179,2800
600,4857,4.0,1025322158,1,599,3758
410,1952,3.0,1146755984,0,409,1509
247,79132,5.0,1451122420,1,246,8473
130,3042,1.0,941900532,0,129,2416
403,34,2.5,1222301464,0,402,33
211,8294,5.0,1138403207,1,210,5538
376,1952,4.0,942190825,1,375,1509
63,33794,4.0,1299478095,1,62,6536
128,1961,4.5,1262158828,1,127,1518
425,7030,4.0,1077477713,1,424,5056
591,3735,4.5,1271093868,1,590,2932
491,592,4.0,839301822,1,490,519
164,2915,4.5,1440964219,1,163,2313
168,6377,3.5,1159238891,0,167,4655
597,3264,4.0,965154608,1,596,2586
201,3534,5.0,1027311571,1,200,2785
50,296,2.0,904745372,0,49,257
484,543,3.5,1308770136,0,483,482
631,161,4.0,943354197,1,630,137
668,2206,3.0,1025852642,0,667,1749
71,1721,4.0,1063748896,1,70,1359
458,99114,3.5,1360064171,0,457,9366
189,1617,4.0,1170026056,1,188,1287
164,74452,3.0,1440812355,0,163,8273
158,541,3.5,1241060999,0,157,480
107,1620,2.0,958165494,0,106,1289
202,7004,2.0,1174785121,0,201,5034
403,4128,4.0,1225993253,1,402,3222
213,47,4.5,1140342430,1,212,44
343,4370,4.0,1196305157,1,342,3397
560,3387,4.0,1067537445,1,559,2666
177,1197,4.0,1074042826,1,176,952
164,1378,4.5,1440964005,1,163,1111
89,2959,3.0,1328925244,0,88,2350
235,2252,3.0,953850243,0,234,1773
255,2993,4.0,1174416645,1,254,2378
273,1573,3.5,1227880028,0,272,1251
63,59421,1.0,1300028929,0,62,7594
255,4474,3.5,1174416941,0,254,3466
461,3671,3.5,1193063854,0,460,2878
88,3996,5.0,1040275261,1,87,3126
600,3534,4.0,969764607,1,599,2785
146,1307,4.0,944926604,1,145,1058
575,7720,4.5,1084378182,1,574,5379
220,6722,4.5,1111758369,1,219,4861
567,2985,3.0,1129522758,0,566,2371
668,91954,2.5,1325311038,0,667,9082
668,6979,2.0,1090165902,0,667,5012
122,4896,4.0,1024806666,1,121,3782
537,1129,4.0,1356395704,1,536,909
356,165,1.0,833958399,0,355,141
654,296,3.0,833384003,0,653,257
156,1126,4.0,885584494,1,155,906
451,4327,4.5,1130472663,1,450,3365
347,3198,4.0,1274980022,1,346,2540
195,3949,4.0,1234131886,1,194,3086
530,1333,3.0,945022891,0,529,1075
219,4896,4.0,1011718885,1,218,3782
12,1917,2.0,1144396196,0,11,1479
167,88125,4.5,1446588681,1,166,8884
646,527,5.0,1093653720,1,645,467
642,50,4.0,1451116425,1,641,47
561,1722,3.0,944929476,0,560,1360
335,46578,3.5,1303497596,0,334,6944
177,2763,4.0,1074044067,1,176,2198
562,1291,4.0,953422041,1,561,1043
588,1196,4.0,993876096,1,587,951
620,345,3.0,1024597722,0,619,302
130,6539,2.5,1063066225,0,129,4752
90,3898,1.0,974602850,0,89,3052
32,1292,5.0,903226373,1,31,1044
402,3994,3.0,1172356788,0,401,3125
627,3556,3.5,1237938295,0,626,2804
575,5960,2.0,1040164741,0,574,4416
88,3039,4.5,1180891932,1,87,2413
128,5507,2.5,1262379890,0,127,4172
480,1302,4.0,1136441120,1,479,1053
206,91500,4.5,1437519054,1,205,9055
409,1722,2.0,1292704814,0,408,1360
408,442,5.0,831668305,1,407,386
214,22,3.0,1059599543,0,213,21
164,7317,3.0,1440964292,0,163,5243
376,2949,2.0,942194515,0,375,2344
458,1860,5.0,975983005,1,457,1435
87,4226,4.0,1173620643,1,86,3295
402,2373,2.0,1172481216,0,401,1874
475,1215,4.5,1305329625,1,474,969
649,5956,2.0,1062617967,0,648,4413
224,71838,3.5,1428130930,0,223,8137
657,7158,3.0,1243037948,0,656,5153
118,2006,4.0,1045006039,1,117,1560
275,5098,3.0,1136713711,0,274,3921
668,52287,2.5,1214773018,0,667,7213
586,111,4.0,1397065629,1,585,99
501,2858,5.0,1042988517,1,500,2269
376,2471,1.0,943183488,0,375,1966
30,2762,4.0,1292689328,1,29,2197
435,2916,5.0,974423563,1,434,2314
560,2090,4.5,1067535336,1,559,1640
627,3107,3.5,1237940979,0,626,2473
422,3996,4.0,1063251466,1,421,3126
328,6333,3.0,1256102205,0,327,4631
338,345,5.0,969763074,1,337,302
180,33166,5.0,1180847174,1,179,6502
544,736,4.0,945032966,1,543,616
137,3100,4.0,1201400310,1,136,2466
201,2572,5.0,1027310877,1,200,2046
647,59369,5.0,1451786319,1,646,7589
118,2100,3.0,1045334482,0,117,1650
124,466,5.0,1011477027,1,123,409
47,1483,4.0,860001960,1,46,1192
403,357,2.0,1222301632,0,402,314
232,75395,4.0,1403670020,1,231,8317
403,541,4.5,1222302082,1,402,480
575,1199,4.0,939916174,1,574,954
101,2959,5.0,1278885739,1,100,2350
342,1084,2.0,845455928,0,341,874
87,364,3.5,1173621346,0,86,320
614,5459,5.0,1416813233,1,613,4139
476,293,4.5,1267547461,1,475,255
38,66934,5.0,1385175836,1,37,7911
458,5378,2.0,1037187792,0,457,4083
358,4226,3.5,1408188653,0,357,3295
115,1094,2.5,1364195349,0,114,884
565,54286,4.0,1433883174,1,564,7314
118,1196,4.0,1045005297,1,117,951
150,1036,4.0,1042255391,1,149,836
638,2706,3.0,955170732,0,637,2150
160,249,4.0,902695271,1,159,216
110,344,5.0,992253361,1,109,301
560,6534,3.0,1067528920,0,559,4747
62,53121,2.0,1269754213,0,61,7259
169,442,3.0,854003413,0,168,386
109,4812,4.0,1004718818,1,108,3730
461,1912,3.5,1193067828,0,460,1475
591,44199,4.5,1281883800,1,590,6835
376,2734,1.0,943185390,0,375,2177
122,76,3.0,1024805958,0,121,70
336,51662,2.5,1248028122,0,335,7184
63,3418,3.5,1299506057,0,62,2692
539,543,4.0,1033520101,1,538,482
194,92509,3.0,1364051536,0,193,9108
561,1220,4.0,944928901,1,560,974
32,647,4.0,906858281,1,31,558
303,515,4.0,976135995,1,302,455
600,1303,4.0,969754186,1,599,1054
179,4308,4.5,1056711358,1,178,3354
167,215,4.5,1446587785,1,166,186
200,296,4.5,1271878585,1,199,257
264,480,4.0,847927918,1,263,422
232,673,3.0,1277840754,0,231,575
224,1405,3.0,1390081001,0,223,1133
668,1998,1.0,1025885701,0,667,1552
600,928,4.0,1025322274,1,599,742
114,1210,4.5,1452130173,1,113,964
583,3439,2.0,978508261,0,582,2712
399,1321,4.0,945153509,1,398,1064
164,49396,4.5,1440964201,1,163,7093
347,1240,3.5,1274981345,0,346,992
118,356,5.0,1045002647,1,117,313
54,810,0.5,1146966866,0,53,661
434,3871,4.5,1241493649,1,433,3036
218,823,4.5,1260209589,1,217,664
600,339,4.0,1018671188,1,599,296
589,111113,4.0,1420616259,1,588,9764
145,1719,5.0,955414369,1,144,1358
32,2062,4.0,906857051,1,31,1613
485,733,4.0,1028842370,1,484,614
63,48780,5.0,1299477327,1,62,7061
461,3438,3.5,1193066129,0,460,2711
544,3168,4.0,944937601,1,543,2519
102,1552,3.0,975429030,0,101,1241
668,81018,2.5,1321981679,0,667,8574
642,81932,4.5,1439791990,1,641,8622
245,586,4.0,834948441,1,244,514
458,1501,3.0,953243564,0,457,1207
252,783,3.0,1048128877,0,251,644
54,784,2.0,1146936379,0,53,645
605,3751,4.0,968709591,1,604,2944
630,231,3.0,836085187,0,629,200
668,62113,3.0,1300254209,0,667,7739
668,39369,4.0,1227063064,1,667,6682
611,1375,3.5,1368127085,0,610,1108
645,1376,5.0,1275495997,1,644,1109
354,2394,4.0,965328153,1,353,1894
413,2599,4.5,1309578209,1,412,2066
668,3902,1.0,1026439774,0,667,3054
296,5400,2.5,1085800758,0,295,4101
121,2858,5.0,951358842,1,120,2269
261,3723,3.5,1138113182,0,260,2921
308,4865,3.5,1233349235,0,307,3761
192,34072,5.0,1153931023,1,191,6561
310,300,3.0,1100812192,0,309,260
402,8644,3.5,1172401445,0,401,5663
303,334,3.0,976124703,0,302,291
161,296,3.0,1442649754,0,160,257
232,103883,4.0,1393637473,1,231,9556
218,5378,3.5,1258390485,0,217,4083
475,6228,3.0,1382285575,0,474,4558
189,1212,5.0,1170025968,1,188,966
443,2000,5.0,915222474,1,442,1554
569,3481,3.5,1245979426,0,568,2747
130,1391,2.0,941901971,0,129,1122
544,1961,5.0,944945442,1,543,1518
475,1639,2.0,1305358796,0,474,1301
8,783,5.0,858611101,1,7,644
564,2144,4.0,957924128,1,563,1691
376,802,2.0,942195265,0,375,653
255,3435,3.5,1174418228,0,254,2708
228,5313,3.5,1141175214,0,227,4048
458,100108,3.0,1368178029,0,457,9404
132,1784,5.0,903035102,1,131,1393
33,3038,4.0,1009740471,1,32,2412
328,27741,4.0,1237950640,1,327,6268
475,348,3.0,1372452655,0,474,305
123,1197,4.0,1075394257,1,122,952
569,36,3.5,1245979566,0,568,35
63,31696,3.0,1299504941,0,62,6390
402,1080,4.0,1172698030,1,401,870
619,4973,1.0,1445257209,0,618,3832
274,353,4.0,892802292,1,273,310
381,590,4.0,844074295,1,380,518
610,56782,3.5,1303105135,0,609,7460
458,423,2.0,953243123,0,457,368
352,1380,4.0,1006561289,1,351,1113
637,2140,5.0,983918913,1,636,1687
410,3388,1.0,1133461307,0,409,2667
515,4025,4.0,1451794717,1,514,3152
109,97,5.0,918641214,1,108,89
160,1221,5.0,903489074,1,159,975
402,56885,3.0,1200765767,0,401,7465
606,7160,2.0,1448041102,0,605,5154
211,6411,3.0,1138402582,0,210,4671
193,2916,3.0,944901676,0,192,2314
279,1193,4.0,965445807,1,278,949
329,2381,3.0,1009671234,0,328,1882
235,543,3.0,953740993,0,234,482
109,2454,4.0,919153486,1,108,1951
590,6365,2.5,1243424759,0,589,4647
63,5445,4.0,1299506254,1,62,4128
451,1093,3.5,1130837124,0,450,883
451,1366,3.5,1131750022,0,450,1101
263,6,4.0,916309699,1,262,5
458,6547,3.0,1098120481,0,457,4755
584,1860,2.0,944925348,0,583,1435
640,104,4.0,860492163,1,639,94
458,4210,4.0,1025648440,1,457,3280
303,3093,5.0,975172141,1,302,2459
380,1347,4.0,1020279208,1,379,1085
250,4306,4.0,1107161365,1,249,3352
528,1246,4.5,1252817087,1,527,998
128,71248,3.5,1263634553,0,127,8095
62,1291,0.5,1267493061,0,61,1043
421,1214,4.0,879858300,1,420,968
32,1945,5.0,903750792,1,31,1502
137,3114,4.5,1201401128,1,136,2480
405,2571,4.0,1296439283,1,404,2045
560,2455,4.0,1067545011,1,559,1952
26,410,3.5,1125690721,0,25,356
273,1617,3.5,1227879763,0,272,1287
304,912,3.0,1351444517,0,303,727
668,5527,2.0,1072560646,0,667,4182
668,66200,3.0,1251050557,0,667,7883
589,2959,2.5,1420582345,0,588,2350
235,2167,3.0,953676207,0,234,1713
599,93840,4.5,1424811385,1,598,9150
521,50068,4.0,1351092949,1,520,7121
310,1256,1.0,1225187404,0,309,1008
427,7153,4.0,1329765371,1,426,5148
232,79553,4.5,1347649852,1,231,8495
461,7360,3.5,1179880786,0,460,5266
603,1267,4.0,857568816,1,602,1019
62,6365,1.5,1267493150,0,61,4647
532,2692,3.0,1440345756,0,531,2138
399,81,4.0,945154007,1,398,74
537,48516,4.0,1356396762,1,536,7042
606,112556,4.0,1448041507,1,605,9808
444,590,4.0,833531345,1,443,518
581,7153,4.5,1110285264,1,580,5148
480,2290,4.0,1136611318,1,479,1802
164,3448,4.5,1440964223,1,163,2721
180,48385,4.0,1180846550,1,179,7036
63,56949,0.5,1300029051,0,62,7470
605,1678,5.0,954089578,1,604,1332
505,2396,4.0,965681893,1,504,1896
250,6093,4.5,1107162359,1,249,4485
631,805,4.0,943354503,1,630,656
145,899,5.0,955414343,1,144,714
475,104283,3.5,1399054306,0,474,9576
